datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,T
15-09-2004 07:00,0.7,1298,275,16.1,1181,110,644,51,1962,1256,73.3,1.787,20.9
15-09-2004 08:00,0.7,1487,275,27.6,1493,110,492,51,2345,1598,72.3,1.8007,21.2
15-09-2004 09:00,0.7,1327,275,17.8,1233,110,582,51,1968,1403,68.9,1.8511,22.5
15-09-2004 10:00,0.7,1363,275,18.5,1255,110,573,51,1989,1497,64.5,1.8682,23.7
15-09-2004 11:00,0.7,1393,275,21.6,1340,110,529,51,2080,1500,68.4,1.9243,23.2
15-09-2004 12:00,0.7,1361,275,21,1324,110,540,51,2044,1549,69.2,1.9776,23.5
15-09-2004 13:00,0.7,1289,275,17.2,1217,110,599,51,1975,1374,65.5,1.9371,24.1
15-09-2004 14:00,0.7,1265,275,16.1,1184,110,619,51,1930,1270,65.6,1.9501,24.2
15-09-2004 15:00,0.7,1339,275,18.6,1257,110,579,51,2031,1360,63.9,1.9459,24.6
15-09-2004 16:00,0.7,1269,275,17.2,1215,110,608,51,1939,1296,56.5,1.9018,26.3
15-09-2004 17:00,3.3,1299,275,17.3,1220,341,624,112,1929,1319,53.1,1.8557,26.9
15-09-2004 18:00,6.1,1546,275,28.6,1519,622,493,170,2265,1649,50.8,1.7334,26.5
15-09-2004 19:00,6.7,1571,275,31.8,1593,615,469,173,2409,1686,55.8,1.7511,25.1
15-09-2004 20:00,4.4,1312,275,20.1,1299,443,580,135,2016,1380,58.9,1.7276,23.9
15-09-2004 21:00,1.9,1074,275,9.2,946,219,767,93,1635,1079,62.8,1.7562,23.1
15-09-2004 22:00,1.8,1127,275,10.3,989,203,752,74,1724,1096,67.3,1.7671,22.1
15-09-2004 23:00,1.5,1040,275,8.6,923,165,769,69,1640,1049,66.5,1.7441,22.1
16-09-2004 00:00,1.6,1060,275,8.6,925,339,772,109,1649,1161,70.1,1.7366,21.1
16-09-2004 01:00,0.8,911,275,4.8,753,103,934,55,1496,865,67.1,1.7394,21.9
16-09-2004 02:00,0.5,853,275,2.6,623,74,1107,49,1421,768,67.4,1.7262,21.7
16-09-2004 03:00,0.7,915,275,4.3,725,74,962,49,1485,845,73.8,1.7229,20.2
16-09-2004 04:00,0.6,897,275,4.5,738,72,936,42,1471,843,76,1.6668,19.1
16-09-2004 05:00,0.9,976,275,6.6,840,180,844,50,1562,964,75.4,1.6802,19.4
16-09-2004 06:00,1.4,1066,275,10.1,982,239,740,53,1699,1065,74.4,1.6829,19.7
16-09-2004 07:00,4.2,1435,275,23.4,1387,664,544,86,2140,1467,74.3,1.7083,19.9
16-09-2004 08:00,4.1,1420,275,25,1430,525,512,81,2194,1510,72.8,1.7198,20.4
16-09-2004 09:00,3.6,1365,275,21.6,1341,543,549,96,2033,1518,67.7,1.7254,21.6
16-09-2004 10:00,2.5,1171,275,13,1083,390,695,96,1758,1276,59.1,1.633,22.9
16-09-2004 11:00,1.3,982,275,6.8,850,217,888,79,1505,873,73.1,1.5608,18.7
16-09-2004 12:00,1.7,1021,275,10,979,248,798,95,1580,958,58.3,1.4444,21.1
16-09-2004 13:00,2.1,1044,275,11.7,1039,333,771,127,1609,1076,47.1,1.3281,23.3
16-09-2004 14:00,1.7,1005,275,9.8,972,279,834,102,1514,952,47.9,1.3208,22.9
16-09-2004 15:00,1.9,1021,275,10.2,985,339,816,107,1524,977,46.2,1.301,23.3
16-09-2004 16:00,2.3,1064,275,12,1048,315,772,110,1574,1059,45.4,1.315,23.7
16-09-2004 17:00,3.3,1167,275,17.7,1231,365,659,124,1745,1199,46.1,1.3373,23.8
16-09-2004 18:00,3.5,1167,275,18.8,1263,338,640,113,1790,1212,49.3,1.3689,23
16-09-2004 19:00,3.6,1164,275,17.6,1227,318,658,104,1800,1193,53.1,1.3787,21.9
16-09-2004 20:00,2.9,1092,275,13.8,1110,302,725,117,1641,1105,54.8,1.3742,21.3
16-09-2004 21:00,2,997,275,9.4,955,214,845,94,1528,926,55.2,1.3699,21.2
16-09-2004 22:00,1.9,966,275,9.6,964,214,858,94,1560,1231,54.8,1.3813,21.4
16-09-2004 23:00,1.5,969,275,8.5,922,214,906,94,1488,995,57.2,1.3925,20.8
17-09-2004 00:00,1.1,944,275,10.7,1005,363,874,109,1633,1094,55.8,1.3974,21.3
17-09-2004 01:00,0.8,834,275,6.1,817,178,1022,72,1408,774,52.1,1.3125,21.4
17-09-2004 02:00,0.5,796,275,3.2,667,55,1162,40,1295,558,56.6,1.3583,20.6
17-09-2004 03:00,0.4,777,275,2,585,55,1305,40,1266,510,59.1,1.3694,20
17-09-2004 04:00,0.3,752,275,1.2,521,32,1451,23,1247,471,61.9,1.4017,19.7
17-09-2004 05:00,0.3,755,275,1.3,528,35,1472,24,1234,471,59.1,1.3346,19.6
17-09-2004 06:00,0.5,800,275,2.2,598,84,1336,41,1278,529,56.7,1.2941,19.8
17-09-2004 07:00,2.4,1147,275,14.6,1136,456,737,99,1708,1114,55.6,1.3043,20.2
17-09-2004 08:00,2.2,1036,275,9.7,965,342,854,91,1544,987,57.8,1.3112,19.7
17-09-2004 09:00,1.4,926,275,6.7,845,239,979,81,1398,851,53.1,1.2442,20.2
17-09-2004 10:00,1.6,961,275,7.6,881,337,932,95,1417,901,47,1.2259,22
17-09-2004 11:00,1.6,951,275,8.6,926,351,902,113,1460,949,41.6,1.1884,23.5
17-09-2004 12:00,1.6,962,275,9,940,209,889,89,1441,855,41.8,1.1417,22.8
17-09-2004 13:00,2.1,1004,275,10.7,1004,257,832,88,1490,911,40.4,1.15,23.4
17-09-2004 14:00,1.1,893,275,6.3,828,169,988,81,1357,672,42.8,1.2017,23.2
17-09-2004 15:00,1.6,990,275,9.4,956,216,872,82,1476,826,43.2,1.2433,23.6
17-09-2004 16:00,2.4,1071,275,12.5,1068,303,798,115,1556,988,40.8,1.1937,23.9
17-09-2004 17:00,2.9,1140,275,15.2,1155,320,733,112,1660,1105,42.8,1.23,23.6
17-09-2004 18:00,2.7,1103,275,14.8,1143,310,741,116,1647,1089,43.3,1.2161,23.2
17-09-2004 19:00,3.1,1082,275,15.9,1178,341,733,129,1605,1077,42.5,1.1608,22.8
17-09-2004 20:00,2.2,991,275,10,977,272,872,110,1448,923,42.2,1.1209,22.3
17-09-2004 21:00,1.5,935,275,6.9,852,229,978,105,1344,824,43,1.1271,22.1
17-09-2004 22:00,1.2,908,275,5.5,790,168,1046,90,1317,717,42.7,1.1237,22.2
17-09-2004 23:00,1.3,927,275,6.3,826,173,1021,94,1331,734,42.8,1.1265,22.1
18-09-2004 00:00,1.4,936,275,6.7,844,186,978,96,1365,776,43.5,1.1443,22.1
18-09-2004 01:00,0.9,847,275,3.7,694,112,1153,70,1240,594,45.6,1.1528,21.5
18-09-2004 02:00,0.7,812,275,3.2,664,79,1212,57,1215,518,44.5,1.098,21.1
18-09-2004 03:00,0.6,804,275,2.4,616,79,1271,57,1189,496,47.1,1.1178,20.4
18-09-2004 04:00,0.6,793,275,2.7,636,62,1213,45,1195,514,45.9,1.0993,20.6
18-09-2004 05:00,0.5,775,275,2.3,609,58,1319,42,1190,468,46.7,1.0899,20.2
18-09-2004 06:00,0.8,835,275,3.6,690,122,1183,71,1257,621,47.8,1.1144,20.1
18-09-2004 07:00,1.2,913,275,6.4,830,173,980,82,1371,757,50.7,1.1724,20
18-09-2004 08:00,1.1,903,275,5,765,176,1035,81,1317,712,49.7,1.197,20.7
18-09-2004 09:00,1.6,982,275,7.9,895,233,892,89,1413,859,39.5,1.1842,24.3
18-09-2004 10:00,1.4,925,275,6.6,838,210,949,83,1324,728,34.8,1.1119,25.4
18-09-2004 11:00,1.2,895,275,5.2,776,178,1024,82,1274,640,30.7,1.0501,26.6
18-09-2004 12:00,1.4,930,275,6.6,838,189,957,78,1319,680,28.1,1.0272,27.7
18-09-2004 13:00,1.6,953,275,7.6,881,210,926,79,1339,704,28.7,1.0406,27.6
18-09-2004 14:00,1.1,885,275,5,765,162,1017,78,1268,619,29.2,1.0594,27.6
18-09-2004 15:00,1.1,903,275,5.3,779,137,1010,73,1278,583,28.6,1.0715,28.1
18-09-2004 16:00,1.3,927,275,5.3,781,165,994,73,1267,594,26.8,1.0648,29.1
18-09-2004 17:00,1.5,979,275,6.5,835,204,936,100,1338,700,28.3,1.0798,28.4
18-09-2004 18:00,2,1050,275,9.2,947,266,832,122,1447,912,32.1,1.102,26.6
18-09-2004 19:00,2.4,1091,275,11.6,1037,299,770,132,1512,1038,35.3,1.1262,25.3
18-09-2004 20:00,2,1040,275,9.2,946,234,827,116,1424,952,37.1,1.1397,24.7
18-09-2004 21:00,1.5,997,275,7.5,879,181,885,109,1404,887,40.6,1.1588,23.5
18-09-2004 22:00,1.7,1042,275,9,938,210,816,109,1456,1004,43.4,1.1915,22.8
18-09-2004 23:00,2.5,1191,275,12.1,1055,304,707,116,1563,1221,47.9,1.2626,22.2
19-09-2004 00:00,2.2,1149,275,10.5,996,255,754,104,1534,1177,50.5,1.2652,21.3
19-09-2004 01:00,1.4,973,275,7.1,862,149,850,81,1436,957,53.2,1.2742,20.6
19-09-2004 02:00,1.2,940,275,6.2,823,112,891,64,1415,853,56.6,1.2797,19.6
19-09-2004 03:00,1.2,949,275,7.8,890,112,854,64,1484,884,59.8,1.2847,18.8
19-09-2004 04:00,0.9,830,275,3.8,699,90,1012,54,1339,736,59.5,1.2758,18.8
19-09-2004 05:00,0.5,773,275,2.3,609,46,1169,35,1256,590,57,1.2603,19.3
19-09-2004 06:00,0.6,811,275,2.9,644,76,1144,44,1289,655,60.8,1.2567,18.2
19-09-2004 07:00,1,901,275,4.8,754,139,936,62,1351,854,66.8,1.2721,16.8
19-09-2004 08:00,1.3,969,275,7.7,886,179,863,68,1451,953,60,1.2757,18.6
19-09-2004 09:00,1.7,1027,275,8.8,933,224,806,85,1465,1050,48,1.2678,22.2
19-09-2004 10:00,2.2,1094,275,10.6,1002,272,755,110,1536,1114,35.7,1.2149,26.5
19-09-2004 11:00,2.1,1083,275,10.2,984,251,784,115,1485,1049,28.5,1.1883,30
19-09-2004 12:00,2.2,1098,275,11,1015,250,754,129,1508,996,24.7,1.1696,32.2
19-09-2004 13:00,2,1059,275,11.9,1047,178,761,106,1549,841,28.6,1.1628,29.6
19-09-2004 14:00,2,1021,275,10.8,1009,137,771,87,1545,769,28.5,1.1809,29.8
19-09-2004 15:00,1.2,925,275,5.1,768,119,987,70,1289,541,26.1,1.163,31.1
19-09-2004 16:00,1.8,1045,275,8.3,910,193,878,106,1385,742,22.4,1.212,34.6
19-09-2004 17:00,4.3,1303,275,20.7,1317,329,631,151,1816,1196,25.4,1.2722,33.2
19-09-2004 18:00,3.8,1254,275,16.8,1204,413,668,179,1655,1338,31.4,1.3074,30
19-09-2004 19:00,4.4,1345,275,20.4,1306,489,587,188,1806,1416,38.1,1.3756,27.5
19-09-2004 20:00,3.8,1273,275,15.3,1159,470,645,187,1704,1341,42.5,1.423,26.2
19-09-2004 21:00,1.9,1096,275,8.8,931,228,766,121,1506,1019,46.4,1.4206,24.7
19-09-2004 22:00,1.7,1077,275,8.5,920,169,778,99,1509,935,50,1.4383,23.6
19-09-2004 23:00,1.8,1084,275,8.7,929,189,751,100,1517,1081,53.6,1.4632,22.7
20-09-2004 00:00,1.1,980,275,5.7,800,100,863,79,1407,903,53.8,1.4666,22.7
20-09-2004 01:00,0.8,882,275,4,713,71,978,57,1343,731,53,1.4577,22.8
20-09-2004 02:00,0.7,851,275,3,655,52,1051,43,1301,625,57.6,1.4469,21.4
20-09-2004 03:00,0.6,819,275,2.2,597,52,1112,43,1281,613,62.3,1.4363,19.9
20-09-2004 04:00,0.5,804,275,2.2,601,57,1122,50,1281,646,63.5,1.4269,19.5
20-09-2004 05:00,0.5,823,275,2.7,631,69,1090,47,1304,671,60.8,1.4243,20.2
20-09-2004 06:00,0.9,903,275,4.7,748,126,937,60,1373,801,63.5,1.4139,19.4
20-09-2004 07:00,3.5,1310,275,21.7,1344,376,573,91,2026,1353,65.6,1.4039,18.7
20-09-2004 08:00,3.5,1436,275,32.2,1601,376,455,91,2338,1682,60.6,1.4062,20.1
20-09-2004 09:00,5.7,1479,275,27.5,1490,737,494,159,2146,1749,49.7,1.4156,23.5
20-09-2004 10:00,3.5,1285,275,18.1,1243,481,599,173,1815,1582,41.9,1.4237,26.4
20-09-2004 11:00,3.7,1262,275,18.6,1258,425,597,174,1835,1484,34,1.4096,29.9
20-09-2004 12:00,3.1,1225,275,17.6,1227,330,643,165,1774,1321,30.8,1.4017,31.5
20-09-2004 13:00,3,1162,275,16.3,1188,303,676,136,1681,1125,30.2,1.2744,30.2
20-09-2004 14:00,2.6,1103,275,11.8,1044,283,757,125,1523,967,29.3,1.2612,30.5
20-09-2004 15:00,2.4,1120,275,11.9,1045,264,752,122,1563,975,27.4,1.2673,31.8
20-09-2004 16:00,2.6,1169,275,15.5,1163,280,708,124,1639,1025,23.2,1.2326,34.3
20-09-2004 17:00,5,1386,275,28.8,1522,505,560,184,1990,1469,23,1.2081,34.1
20-09-2004 18:00,5.6,1426,275,31.1,1577,566,521,200,2080,1648,29.2,1.2585,30.5
20-09-2004 19:00,6.5,1476,275,34.9,1663,681,473,225,2167,1785,32.4,1.2173,28.1
20-09-2004 20:00,4.1,1167,275,19.5,1282,448,633,168,1685,1371,31.7,1.0787,26.5
20-09-2004 21:00,2.1,1032,275,11.7,1039,231,761,118,1455,1071,33.7,1.0377,24.8
20-09-2004 22:00,2,1034,275,9.9,972,230,747,115,1437,1118,38.1,1.1123,23.9
20-09-2004 23:00,1.4,986,275,7.7,885,146,835,94,1407,931,43,1.1897,23
21-09-2004 00:00,0.8,908,275,4.4,732,77,966,62,1311,722,44.7,1.2755,23.5
21-09-2004 01:00,0.8,891,275,4.1,714,82,957,68,1295,773,47.7,1.2643,22.3
21-09-2004 02:00,0.6,843,275,3.1,656,55,1042,50,1271,665,49.8,1.3094,22.1
21-09-2004 03:00,0.5,822,275,2.4,612,55,1094,50,1254,594,51.4,1.3272,21.8
21-09-2004 04:00,0.4,814,275,2.1,589,42,1119,36,1246,565,55.9,1.3581,20.8
21-09-2004 05:00,0.6,869,275,3.3,673,102,1033,53,1307,688,63,1.3582,18.8
21-09-2004 06:00,1.4,1013,275,8.1,905,231,804,79,1499,974,65.5,1.3686,18.3
21-09-2004 07:00,5.6,1515,275,31.4,1584,699,496,133,2288,1591,66.1,1.3679,18.2
21-09-2004 08:00,7.3,1587,275,41.2,1795,738,425,148,2531,1820,60.7,1.3713,19.6
21-09-2004 09:00,5.3,1490,275,27.3,1487,665,508,161,2115,1807,51.4,1.392,22.6
21-09-2004 10:00,4.4,1435,275,24.2,1408,598,537,191,1991,1704,44.2,1.4512,25.8
21-09-2004 11:00,3.1,1246,275,17,1209,340,632,158,1792,1270,39,1.4928,28.5
21-09-2004 12:00,3.3,1266,275,17.7,1231,374,615,157,1768,1265,35.1,1.4782,30.1
21-09-2004 13:00,3.8,1277,275,19.3,1277,401,586,188,1846,1226,36.4,1.4718,29.4
21-09-2004 14:00,2.3,1142,275,12.7,1073,275,671,143,1635,987,37.9,1.5116,29.2
21-09-2004 15:00,2.6,1207,275,14.6,1136,278,645,152,1696,1024,34.9,1.5015,30.5
21-09-2004 16:00,3.2,1252,275,17.8,1233,342,618,168,1759,1127,31.4,1.431,31.5
21-09-2004 17:00,5,1399,275,26.6,1468,479,531,205,2072,1442,31.4,1.3987,31.2
21-09-2004 18:00,5.6,1464,275,30.3,1559,553,485,204,2158,1639,37.2,1.4282,28.5
21-09-2004 19:00,5.4,1422,275,28.7,1520,531,494,210,2087,1624,42.3,1.4618,26.7
21-09-2004 20:00,4.4,1308,275,20,1297,428,567,173,1899,1454,49,1.5092,24.8
21-09-2004 21:00,2.4,1137,275,11.9,1047,229,680,123,1620,1138,53.6,1.5374,23.6
21-09-2004 22:00,1.5,1040,275,8.1,903,145,782,92,1494,951,55.8,1.548,23
21-09-2004 23:00,1.3,1018,275,7.7,885,112,809,77,1491,864,58.4,1.5393,22.1
22-09-2004 00:00,1.1,962,275,5.9,808,99,866,74,1430,868,56.3,1.5233,22.6
22-09-2004 01:00,1,930,275,5.1,768,98,916,74,1409,825,61.3,1.5031,21
22-09-2004 02:00,0.6,812,275,2.4,613,54,1133,47,1302,626,54,1.501,23
22-09-2004 03:00,0.5,826,275,2.4,612,54,1111,47,1304,605,65.3,1.4894,19.8
22-09-2004 04:00,0.6,878,275,3.8,702,59,949,44,1373,822,70.8,1.4794,18.3
22-09-2004 05:00,0.8,922,275,5,764,162,892,69,1415,905,72.5,1.4876,18.1
22-09-2004 06:00,1.5,1047,275,9.7,965,268,737,79,1606,1075,71,1.4807,18.3
22-09-2004 07:00,4.1,1376,275,25.9,1452,531,521,108,2123,1541,68.9,1.4565,18.5
22-09-2004 08:00,5.5,1514,275,34.3,1648,517,457,119,2400,1749,62.7,1.461,20.1
22-09-2004 09:00,5.5,1494,275,29,1528,701,479,165,2201,1798,52,1.4833,23.5
22-09-2004 10:00,3.7,1316,275,20,1298,510,562,172,1888,1584,42.7,1.4864,26.8
22-09-2004 11:00,3.3,1269,275,18.3,1247,415,597,180,1813,1441,36.7,1.4543,29.1
22-09-2004 12:00,2.5,1152,275,13.4,1099,243,674,130,1631,1093,32,1.4014,30.8
22-09-2004 13:00,2.6,1138,275,14,1117,267,657,120,1646,1019,37,1.372,27.9
22-09-2004 14:00,2.2,1132,275,12.1,1052,233,680,117,1609,944,37.3,1.4291,28.5
22-09-2004 15:00,2.6,1186,275,15.3,1159,295,640,141,1701,1046,32.9,1.3865,30.2
22-09-2004 16:00,2.9,1228,275,16.1,1184,309,657,151,1724,1089,27.7,1.3622,32.9
22-09-2004 17:00,5,1424,275,27.3,1486,506,523,218,2084,1537,28.8,1.3624,32.2
22-09-2004 18:00,5.1,1427,275,26.2,1458,479,507,213,2049,1566,39,1.5203,28.8
22-09-2004 19:00,5.2,1387,275,26.7,1473,460,508,194,2065,1510,43.3,1.4881,26.7
22-09-2004 20:00,3.8,1284,275,18.3,1249,363,582,167,1842,1300,54,1.6461,24.6
22-09-2004 21:00,2.2,1110,275,11.9,1045,213,688,115,1638,1058,59.9,1.6992,23.4
22-09-2004 22:00,2.1,1110,275,11.5,1032,183,702,98,1650,1002,62.6,1.6883,22.5
22-09-2004 23:00,1.8,1077,275,9.6,964,163,749,93,1571,923,62,1.7127,22.9
23-09-2004 00:00,1.6,1037,275,8,898,152,793,87,1539,836,64.9,1.719,22.2
23-09-2004 01:00,1.4,1002,275,6.9,854,104,818,71,1513,779,68.5,1.7261,21.4
23-09-2004 02:00,0.8,865,275,3.7,694,61,989,49,1385,678,63,1.6673,22.2
23-09-2004 03:00,0.5,824,275,2.4,615,61,1131,49,1336,601,59.9,1.6069,22.4
23-09-2004 04:00,0.5,824,275,2.2,602,54,1138,44,1337,593,63.8,1.5817,21.1
23-09-2004 05:00,0.5,847,275,2.5,620,84,1085,58,1339,670,57.5,1.5879,22.9
23-09-2004 06:00,0.9,961,275,6.3,828,132,892,66,1491,837,63.2,1.5794,21.3
23-09-2004 07:00,3.2,1336,275,21.6,1340,422,540,112,2049,1400,63.5,1.5941,21.3
23-09-2004 08:00,2.8,1251,275,18.8,1264,282,582,104,1897,1393,54.4,1.5765,23.7
23-09-2004 09:00,2.7,1290,275,18.1,1244,293,604,103,1853,1415,50.8,1.5903,25
23-09-2004 10:00,2.4,1215,275,14.8,1141,334,631,118,1766,1285,48.1,1.6199,26.3
23-09-2004 11:00,2.7,1248,275,15.9,1177,324,608,129,1784,1230,47.3,1.6006,26.4
23-09-2004 12:00,2.8,1233,275,16.1,1184,294,610,127,1775,1147,39.5,1.5855,29.3
23-09-2004 13:00,2.9,1229,275,17.2,1217,273,599,130,1795,1107,39.6,1.5581,29
23-09-2004 14:00,2.6,1206,275,15.8,1175,275,618,130,1746,1068,38,1.5642,29.8
23-09-2004 15:00,2.6,1215,275,15.1,1150,282,608,118,1733,1115,37.2,1.588,30.4
23-09-2004 16:00,3.2,1330,275,18.9,1264,323,586,146,1860,1362,34.9,1.5903,31.5
23-09-2004 17:00,4.6,1446,275,25.2,1434,442,522,190,2075,1619,34.8,1.5925,31.6
23-09-2004 18:00,4.9,1446,275,26.1,1458,431,501,189,2059,1572,40.5,1.5949,29
23-09-2004 19:00,4.7,1421,275,25.6,1444,402,510,173,2056,1446,45.9,1.6302,27.2
23-09-2004 20:00,3.3,1247,275,16.9,1206,313,600,148,1785,1233,48.7,1.6256,26.2
23-09-2004 21:00,2.3,1168,275,12.6,1070,228,667,116,1646,1102,50.5,1.584,25.1
23-09-2004 22:00,2.1,1111,275,10.3,991,218,721,109,1559,1028,50.7,1.4959,24.1
23-09-2004 23:00,1.7,1071,275,8.9,934,179,763,94,1504,942,53.7,1.4486,22.5
24-09-2004 00:00,1,969,275,6.5,835,97,859,64,1437,773,53.7,1.458,22.7
24-09-2004 01:00,0.9,942,275,5.3,780,83,915,59,1419,737,57.9,1.4658,21.5
24-09-2004 02:00,0.7,923,275,4.6,744,80,908,64,1394,815,55.8,1.4828,22.3
24-09-2004 03:00,0.4,813,275,2,581,80,1176,64,1320,627,53.8,1.4673,22.7
24-09-2004 04:00,0.4,851,275,2.5,618,66,1099,52,1351,642,59.9,1.4789,21.1
24-09-2004 05:00,0.5,868,275,2.8,639,109,1093,55,1367,610,63,1.4946,20.4
24-09-2004 06:00,1.3,1062,275,8.4,915,232,792,83,1579,929,62.2,1.5119,20.8
24-09-2004 07:00,3.5,1418,275,21.1,1328,535,546,114,2017,1427,61.6,1.5452,21.3
24-09-2004 08:00,5.5,1600,275,34,1641,684,440,137,2430,1776,60.2,1.56,21.9
24-09-2004 09:00,5.6,1583,275,29.4,1538,803,461,160,2214,1788,56.4,1.5614,23
24-09-2004 10:00,3.4,1338,275,20.3,1305,539,543,138,1929,1521,49.5,1.5572,25.1
24-09-2004 11:00,3.2,1285,275,18.4,1252,364,581,134,1866,1293,44.3,1.5229,26.6
24-09-2004 12:00,3.7,1376,275,22.3,1359,422,530,143,1998,1435,46,1.5422,26.2
24-09-2004 13:00,4.6,1467,275,26.9,1477,483,491,153,2114,1592,48.7,1.5594,25.4
24-09-2004 14:00,4.2,1442,275,24,1403,496,518,145,2026,1551,48.3,1.558,25.6
24-09-2004 15:00,3.3,1358,275,19.3,1277,403,563,123,1892,1429,47.8,1.5548,25.7
24-09-2004 16:00,2.7,1222,275,14.5,1133,282,624,96,1698,1195,49.2,1.5251,24.9
24-09-2004 17:00,2.2,1134,275,11.1,1017,268,724,107,1632,981,75.4,1.5682,18.3
24-09-2004 18:00,2.8,1120,275,10.4,993,306,725,119,1565,962,73.9,1.3601,16.3
24-09-2004 19:00,2.9,1103,275,10.5,997,293,736,109,1552,914,75.7,1.3345,15.6
24-09-2004 20:00,2,985,275,5.8,805,240,895,107,1390,785,76.6,1.3334,15.4
24-09-2004 21:00,0.7,795,275,2.2,596,93,1227,57,1188,482,75.4,1.1988,14
24-09-2004 22:00,0.6,787,275,2,584,99,1317,60,1129,446,60.5,1.0213,14.9
24-09-2004 23:00,1.2,839,275,3.8,701,55,1128,22,1156,553,50.9,0.888,15.5
25-09-2004 00:00,1.2,835,275,3.9,705,19,1117,2,1161,592,50,0.8773,15.6
25-09-2004 01:00,1.1,837,275,3.7,693,26,1096,7,1178,584,53.6,0.9326,15.4
25-09-2004 02:00,0.6,761,275,1.7,563,26,1316,8,1106,451,53.9,0.9334,15.4
25-09-2004 03:00,0.3,718,275,1,499,26,1495,8,1059,382,52.4,0.9017,15.3
25-09-2004 04:00,0.3,724,275,1,495,42,1531,27,1071,391,53.1,0.9181,15.3
25-09-2004 05:00,0.3,718,275,0.9,486,32,1531,14,1072,398,53.7,0.9295,15.4
25-09-2004 06:00,0.4,744,275,1.3,525,25,1434,3,1097,430,53.3,0.9308,15.5
25-09-2004 07:00,0.6,782,275,2.1,591,28,1287,9,1130,461,52.7,0.9178,15.4
25-09-2004 08:00,0.7,798,275,2.5,619,41,1204,14,1138,500,51.1,0.9056,15.7
25-09-2004 09:00,1,867,275,4.6,744,130,1067,52,1207,594,47.7,0.9142,16.9
25-09-2004 10:00,1.1,862,275,4.3,729,173,1103,64,1171,603,41.9,0.8674,18.2
25-09-2004 11:00,1.5,915,275,6.5,834,168,1006,66,1243,686,37,0.8104,19.1
25-09-2004 12:00,1.4,857,275,6,813,51,1040,14,1183,622,34.8,0.771,19.3
25-09-2004 13:00,1.4,837,275,6,812,31,1065,9,1171,624,31.2,0.7127,19.8
25-09-2004 14:00,1,805,275,4.5,740,41,1161,12,1117,565,31.1,0.7104,19.8
25-09-2004 15:00,0.9,781,275,3.9,705,41,1203,14,1068,514,28.6,0.6717,20.2
25-09-2004 16:00,1.1,815,275,4.6,743,54,1183,21,1095,536,24.8,0.6514,22.1
25-09-2004 17:00,1.3,877,275,6.7,844,112,1048,43,1193,669,27.7,0.6853,21.1
25-09-2004 18:00,1.8,926,275,8.9,935,178,931,62,1262,786,30.3,0.7045,20.1
25-09-2004 19:00,2.4,987,275,9.8,971,218,876,68,1312,891,33,0.7384,19.5
25-09-2004 20:00,2.7,1004,275,10.8,1007,241,848,81,1321,926,32.3,0.7163,19.3
25-09-2004 21:00,1.7,897,275,7.4,875,223,937,88,1227,902,33.2,0.6975,18.4
25-09-2004 22:00,2.2,1002,275,10.3,989,279,840,99,1358,1011,36.5,0.7366,17.8
25-09-2004 23:00,2.8,1126,275,13.8,1111,330,746,98,1473,1249,39.9,0.8035,17.8
26-09-2004 00:00,2.4,1067,275,10.9,1013,330,794,97,1350,1133,43,0.8242,17
26-09-2004 01:00,2.5,1063,275,11.7,1040,341,739,101,1413,1166,52.2,0.9136,15.5
26-09-2004 02:00,1.4,915,275,7.8,893,205,872,90,1287,953,51.9,0.9135,15.6
26-09-2004 03:00,1.4,906,275,7.7,885,205,872,90,1304,912,59.4,0.9176,13.5
26-09-2004 04:00,1.4,844,275,5.5,786,130,969,61,1226,831,59.9,0.9173,13.4
26-09-2004 05:00,0.9,816,275,4.5,739,102,999,55,1188,793,63.2,0.9146,12.5
26-09-2004 06:00,0.6,768,275,3.3,671,79,1128,46,1153,700,57.6,0.8941,13.6
26-09-2004 07:00,1,835,275,5.4,785,148,989,56,1224,780,63.2,0.8964,12.2
26-09-2004 08:00,1.6,944,275,8.2,908,261,865,83,1321,931,56.4,0.9319,14.6
26-09-2004 09:00,0.9,810,275,3,651,107,1170,55,1117,575,38.6,0.8831,19.8
26-09-2004 10:00,0.9,819,275,3,655,103,1222,47,1104,507,33.4,0.8519,21.6
26-09-2004 11:00,1,844,275,3.5,680,122,1147,61,1129,518,32.2,0.8407,22
26-09-2004 12:00,1,846,275,3.6,688,127,1127,58,1138,518,30.2,0.8217,22.7
26-09-2004 13:00,0.9,842,275,4,711,110,1077,59,1160,516,30.4,0.8063,22.3
26-09-2004 14:00,0.9,840,275,4.2,722,98,1048,54,1169,507,30.5,0.7981,22.1
26-09-2004 15:00,0.9,815,275,3.1,657,146,1166,69,1098,490,29.5,0.7761,22.1
26-09-2004 16:00,0.9,838,275,3.5,685,119,1176,54,1121,465,27.1,0.7681,23.4
26-09-2004 17:00,2.7,992,275,10.3,987,234,823,95,1327,781,27,0.7538,23.1
26-09-2004 18:00,2.2,990,275,7.8,891,261,908,99,1278,765,31.4,0.7943,21.5
26-09-2004 19:00,3.3,1066,275,10.7,1004,371,795,127,1384,1006,35.5,0.833,20.3
26-09-2004 20:00,2.1,971,275,7.3,870,266,911,98,1287,798,36.3,0.8193,19.6
